timestamp,accX,accY,accZ
2900242198000,1.46,9.96,2.3699405
2900292277000,-0.34,10.84,3.568531
2900342235000,-3.83,16.93,4.7535014
2900392253000,-6.17,13.4,1.607201
2900442210000,-4.63,12.34,2.7649305
2900492229000,-2.68,6.78,0.88532263
2900542247000,-3.02,4.21,-0.10896278
2900592265000,-2.6,2.37,0.46309182
2900642284000,1.31,6.78,1.2666923
2900642284000,1.31,6.78,1.2666923
2900742259000,-2.98,8.96,9.466142
2900792308000,-2.79,13.82,-4.7535014
2900792308000,-2.79,13.82,-4.7535014
2900852855000,-5.01,13.87,9.234595
2900902354000,-2.6,13.91,-8.62168
2900952312000,1.14,10.5,3.214402
2901002269000,-0.65,8.47,-0.23154591
2901052684000,-0.23,6.63,0.6537767
2901102275000,-0.04,5.18,0.46309182
2901152598000,2.41,9.85,3.1463003
2901202281000,-0.3,14.02,4.440233
2901252452000,-11.95,19.31,-0.6946377
2901302287000,-10.34,13.21,3.0645783
2901352397000,-4.94,13.99,3.173541
2901402263000,-0.65,5.6,-0.27240697
2901452464000,-1.99,0.72,-1.920469
2901502269000,0.72,2.91,0.42223078
2901502269000,0.72,2.91,0.42223078
2901602489000,-0.5,15.6,5.366417
2901652232000,-1.88,16.21,11.727119
2901702434000,-5.75,9.34,1.5390993
2901752696000,-3.26,15.66,0.08172209
2901802287000,-6.28,-1.69,0.88532263
2901852763000,-4.82,15.17,-4.903325
2901902293000,0.04,12.3,1.1849703
2901952739000,-2.41,8.2,-1.334794
2902002269000,-0.3,10.31,0.38136974
2902052775000,-1.5,9.28,-0.08172209
2902102305000,-0.91,9.19,0.23154591
2902152782000,-1.04,9.38,0.10896278
2902202312000,-1.65,9.7,-0.27240697
2902252727000,-1.88,10.46,-0.88532263
2902302318000,-2.22,10.08,0.040861044
2902352672000,-2.37,9.58,-0.19068487
2902402293000,-2.6,10.42,-0.040861044
2902452769000,-3.64,10.76,0.313268
2902502299000,-3.57,12.3,-2.4516625
2902552714000,-6.51,10.46,-0.27240697
2902602275000,-2.75,10.46,-1.1441092
2902652690000,-3.83,9.62,-0.84446156
2902702342000,-4.75,8.54,0.50395286
2902752605000,-3.34,9.34,0.23154591
2902802318000,-3.64,7.31,-0.23154591
2902852550000,-5.28,6.32,0.5720546
2902902293000,-4.14,6.93,1.1441092
2902952525000,-4.37,8.05,2.3426998
2903002299000,-5.41,8.96,3.255263
2903052531000,-5.98,8.28,2.4108016
2903102305000,-4.52,7.59,0.5720546
2903152568000,-4.75,10.04,1.3075534
2903202312000,-3.17,9.19,-0.10896278
2903252574000,-4.56,7.78,-1.3756552
2903302287000,-1.73,10.42,-0.27240697
2903355083000,-1.88,10.34,-0.9942854
2903412273000,-2.75,9.89,-0.7218784
2903462291000,-2.91,9.66,-1.3756552
2903512279000,-2.83,9.96,-0.6537767
2903562236000,-2.37,10.57,-0.6537767
2903622295000,-3.3,10.12,-0.53119355
2903682231000,-2.56,9.3,-0.84446156
2903732280000,-3.17,8.81,-0.95342433
2903782268000,-3.02,8.66,-0.88532263
2903832255000,-2.75,9.62,-0.9942854
2903882274000,-1.88,10.5,-0.7627395
2903932231000,-3.06,9.53,-0.61291564
2903982493000,-1.61,9.81,-0.38136974
2904032268000,-1.88,10.99,-0.27240697
2904082316000,-4.18,12.72,-0.23154591
2904132243000,-4.82,11.5,-1.1441092
2904182262000,-5.43,11.69,-0.6537767
2904232280000,-2.87,11.35,-3.214402
2904282268000,-1.18,9.77,-0.27240697
2904332255000,-0.95,8.28,0.53119355
2904382274000,-2.6,6.17,-0.53119355
2904432201000,-1.92,5.37,0.6946377
2904482280000,0.08,6.17,2.8738933
2904532207000,0.23,13.21,7.0553403
2904582286000,-1.95,8.77,3.3778462
2904632213000,-3.83,13.4,2.5606253
2904682231000,-3.87,6.4,0.040861044
2904732249000,-3.64,11.03,-2.4925237
2904782268000,-2.98,10.92,0.95342433
2904832255000,-2.18,9.23,0.27240697
2904882274000,-0.84,8.73,1.2258313
2904932231000,-1.31,7.74,2.152015
2904982280000,-0.27,7.82,3.1054392
2905032237000,-0.53,7.67,-0.46309182
2905082316000,-0.15,6.44,0.53119355
2905132243000,-0.46,10.76,0.040861044
2905182262000,-2.07,9.53,2.4108016
2905232249000,-2.11,9.81,3.255263
2905282298000,-0.84,10.38,4.0588636
2905332225000,-3.95,18.81,3.6774938
2905382274000,-3.36,12.72,2.152015
2905432231000,-2.83,8.2,3.3778462
2905482280000,-2.98,6.89,1.607201
2905532268000,-1.33,4.56,1.0760075
2905582316000,-2.45,5.41,1.2258313
2905632213000,-2.41,5.6,0.84446156
2905682262000,-0.8,4.82,1.2258313
2905732249000,1.54,11.56,5.8567495
2905782298000,0.04,10.99,6.973618
2905832225000,-3.02,7.82,1.7978859
2905882274000,-3.45,13.1,2.9147544
2905932231000,-4.79,15.09,-1.0760075
2905982280000,-5.18,13.48,-0.29964766
2906032207000,0.61,7.08,-0.50395286
2906082286000,-0.84,8.92,1.879608
2906132274000,-0.19,6.55,1.1168685
2906182262000,0.53,7.12,1.9885708
2906232280000,1.31,9.85,2.7921712
2906282268000,-2.03,10.19,5.012288
2906332286000,-1.95,17.43,2.4516625
2906382274000,-3.87,8.35,0.61291564
2906432201000,-1.12,5.22,0.38136974
2906482280000,-1.65,5.18,3.5276701
2906532207000,2.3,3.17,2.5333846
2906582286000,-0.89,13.67,1.6889231
2906582286000,-0.89,13.67,1.6889231
2906652293000,-8.92,9.77,8.117727
2906702434000,-3.68,14.79,-2.5606253
2906752330000,2.49,11.37,1.2258313
2906812266000,-2.07,9.04,-0.8036005
2906862254000,0.04,10.38,1.7297841
2906912303000,-1.5,8.92,0.88532263
2906962260000,1.08,9.04,2.2201166
2907012309000,-0.27,7.89,2.3018389
2907062266000,0.5,10.38,2.9147544
2907112315000,-0.95,12.18,5.284695
2907162273000,-3.41,15.32,3.214402
2907212291000,-2.26,7.78,-0.61291564
2907262279000,-4.9,8.05,3.759216
2907312297000,-1.18,4.1,0.3405087
2907362254000,-2.75,3.6,1.2666923
2907412303000,0.15,10.34,7.5865335
2907512157000,-3.76,10.34,7.5865335
2907512157000,-3.76,10.34,7.5865335
2907562205000,-4.63,9.15,2.3018389
2907612285000,-0.89,10.57,-0.23154591
2907662273000,-1.33,15.6,1.1168685
2907744456000,-0.3,7.7,1.4165162
2907744456000,-0.3,7.7,1.4165162
2907802318000,-0.84,10.53,0.5720546
2907852641000,0.5,10.23,2.7921712
2907902263000,-1.27,8.81,1.879608
2907952678000,0.76,10.57,2.1792557
2908002269000,0.61,8.47,2.7240696
2908102275000,-2.3,14.02,2.4108016
2908152598000,-6.74,7.89,3.718355
2908202312000,-2.37,4.44,3.173541
2908252482000,-2.91,6.51,3.214402
2908302318000,-2.26,3.49,1.9885708
2908352458000,-0.76,6.24,0.9942854
2908402324000,0.99,11.75,4.7535014
2908452403000,0.19,10.84,3.9090397
2908502299000,-5.98,9.81,5.175732
2908552287000,-3.76,8.39,3.6774938
2908602763000,-2.83,13.72,1.334794
2908652293000,1.12,7.01,-0.5720546
2908702678000,1.38,16.97,2.070293
2908752269000,-6.82,7.46,0.23154591
2908802653000,0.15,9.77,0.3405087
2908852275000,-0.38,9.81,1.7297841
2908902598000,-0.5,9.77,1.6889231
2908952281000,-1.65,8.47,1.56634
2909002574000,-0.42,9.11,0.95342433
2909052287000,0.23,9.19,1.334794
2909102519000,-0.99,9.7,1.9477097
2909152263000,-1.08,9.81,3.759216
2909202464000,-3.06,14.52,4.372132
2909252269000,-1.95,14.48,1.56634
2909302409000,-3.72,5.05,2.0294318
2909352275000,0.42,7.7,3.6774938
2909402293000,-0.76,6.47,2.1792557
2909452739000,-3.53,3.11,0.92618364
2909502269000,-1.27,5.28,2.3699405
2909552653000,1.38,13.57,5.366417
2909602305000,-0.08,8.89,3.445948
2909652629000,-3.34,9.19,4.630918
2909702312000,-4.79,13.06,2.9556155
2909752513000,-0.89,10.19,-0.08172209
2909802287000,-1.04,13.76,1.607201
2909852458000,-4.4,8.05,-0.14982383
2909902263000,-0.99,11.8,-0.46309182
2909952403000,-0.27,8.73,-0.10896278
2910002299000,0.23,10.92,0.9942854
2910052318000,0.15,8.96,1.7297841
2910102275000,0.57,8.16,1.3075534
2910152263000,0.27,10.04,1.0351465
2910202586000,-0.3,9.0,2.1111538
2910253093000,0.46,9.89,3.2961242
2910302592000,-0.34,12.49,5.2165933
2910352305000,-1.31,13.25,1.920469
2910402537000,-5.09,8.43,3.336985
2910452312000,-1.65,6.51,3.1463003
2910502452000,-0.53,7.7,4.3312707
2910552318000,-1.8,4.37,2.3699405
2910602397000,-1.65,6.59,3.3778462
2910652263000,-0.95,7.46,2.7240696
2910702281000,0.46,8.85,2.5333846
2910752727000,-0.99,10.08,4.140586
2910802287000,-2.96,10.19,4.399372
2910852611000,-3.87,10.19,6.5513873
2910902263000,-4.52,13.67,4.3312707
2910952556000,1.65,10.95,-3.8273177
2911002269000,0.19,10.38,3.445948
2911052531000,-5.79,11.5,-3.2961242
2911102305000,-5.82,9.77,-3.1054392
2911152446000,-0.69,12.03,-1.8387469
2911202281000,-2.03,10.27,-0.5720546
2911252421000,-1.5,9.7,-0.8036005
2911302287000,-0.84,9.19,-0.61291564
2911352397000,-1.23,9.51,-0.08172209
2911402232000,-1.92,10.04,-0.08172209
2911452281000,-1.38,10.31,-0.19068487
2911502727000,-1.61,9.96,0.38136974
2911552287000,-1.65,11.37,0.88532263
2911602672000,-4.75,10.69,0.8036005
2911652263000,-7.21,11.11,-2.982856
2911702647000,-4.48,12.91,-0.10896278
2911752299000,-2.14,9.72,-0.19068487
2911802623000,-2.83,9.43,1.0351465
2911852305000,-2.91,7.25,1.1168685
2911902476000,-2.68,5.9,0.040861044
2911952525000,-1.84,7.4,2.070293
2912002269000,-1.61,6.78,2.7649305
2912052440000,-1.04,7.06,2.982856
2912102275000,-0.89,10.8,4.099725
2912152415000,-0.65,11.75,6.932757
2912202281000,-3.64,8.69,-0.8036005
2912252360000,-4.67,16.74,4.7126403
2912302287000,-7.25,1.61,-0.6946377
2912352305000,-4.99,10.69,-4.9850473
2912402659000,1.8,13.18,1.8387469
2912452281000,-2.6,9.15,-0.95342433
2912502605000,-0.3,9.96,0.040861044
2912562297000,-1.5,9.96,0.61291564
2912612346000,-1.57,9.28,1.1441092
2912662364000,-2.26,9.43,0.313268
2912722240000,-1.69,9.92,0.3405087
2912772227000,-3.11,9.3,-0.040861044
2912822307000,-3.6,11.3,0.6946377
2912872233000,-2.75,11.41,1.1849703
2912922252000,-7.35,8.85,1.1441092
2912972270000,-3.45,12.98,-0.10896278
2913022288000,-2.18,10.57,0.38136974
2913072276000,-2.72,9.47,1.1168685
2913122295000,-2.98,7.16,1.9477097
2913172252000,-1.99,6.7,0.46309182
2913222301000,-1.95,6.44,1.334794
2913272227000,-0.8,6.51,2.6014864
2913322307000,0.34,7.12,2.0294318
2913372203000,-0.53,8.05,1.879608
2913372203000,-0.53,8.05,1.879608
2913472148000,-1.31,8.12,3.486809
2913522197000,-2.22,8.35,2.152015
2913572429000,-2.34,8.73,3.1463003
2913622233000,-5.28,11.37,-0.7218784
2913672282000,-5.48,13.67,2.2609777
2913722209000,-0.15,15.05,1.1168685
2913772288000,-3.76,11.14,-3.7864566
2913822246000,-0.61,11.41,1.7570249
2913872295000,-1.12,8.2,-0.29964766
2913922252000,-0.27,8.54,0.313268
2913972270000,-0.61,6.74,1.3075534
2914022227000,-0.46,7.97,1.334794
2914072276000,0.42,6.36,-0.040861044
2914122233000,2.96,9.51,-0.46309182
2914172313000,2.68,12.68,2.3699405
2914222240000,-1.99,7.59,3.173541
2914272288000,-0.65,13.91,5.8976107
2914322246000,-1.42,18.89,3.759216
2914372264000,-4.75,11.26,2.5333846
2914422252000,-2.14,8.58,2.070293
2914472240000,-2.14,6.97,2.070293
2914522227000,-1.69,4.18,0.38136974
2914572276000,-1.42,4.6,1.1441092
2914622203000,-1.53,6.7,2.070293
2914672313000,1.04,8.69,3.0645783
2914722240000,-4.14,9.43,4.0588636
2914772258000,-3.02,8.35,5.09401
2914822246000,-2.26,8.77,2.1792557
2914872264000,-3.72,14.06,-0.38136974
2914922282000,-3.53,9.15,5.7886477
2914972270000,2.11,17.5,-0.84446156
2915022227000,-4.1,10.61,0.08172209
2915072276000,-1.57,10.92,0.3405087
2915122233000,-1.08,8.43,1.1441092
2915172282000,-1.04,7.74,1.607201
2915222240000,-0.08,6.82,1.1849703
2915272258000,-0.04,7.4,1.7297841
2915322246000,0.89,8.47,0.42223078
2915372295000,-0.76,9.0,1.1849703
2915422252000,-0.04,9.72,1.334794
2915522258000,-4.86,17.08,4.1814466
2915572307000,-3.79,9.89,2.8330324
2915622264000,-1.8,10.08,1.607201
2915672313000,-3.21,7.12,2.152015
2915722240000,-2.37,7.25,2.2609777
2915772319000,-1.46,5.67,0.6537767
2915822246000,-1.46,5.94,1.879608
2915872295000,-0.15,7.86,1.920469
2915922252000,-2.26,8.05,2.8738933
2915972270000,-1.84,8.69,4.2904096
2916022197000,-3.91,9.51,4.903325
2916072337000,-1.88,10.8,1.2258313
2916122203000,-5.41,13.99,1.7297841
2916172313000,-3.76,13.63,1.7570249
2916222240000,0.84,11.84,-0.95342433
2916272258000,-3.26,12.3,-1.0760075
2916322215000,-2.37,8.69,-0.27240697
2916372295000,-2.26,8.85,0.6946377
2916422221000,0.04,8.58,1.1849703
2916472301000,0.34,7.4,3.1463003
2916522227000,1.12,6.97,0.50395286
2916572307000,2.03,8.96,0.53119355
2916622233000,-0.08,9.81,-0.14982383
2916672313000,-1.95,10.31,0.95342433
2916722240000,-0.76,9.96,2.9556155
2916772258000,-1.27,11.5,3.8273177
2916822246000,-3.57,16.89,3.9499009
2916872264000,-1.33,14.06,2.152015
2916922221000,-3.87,8.12,2.1792557
2916972270000,-2.72,7.21,2.2201166
2917022227000,-1.84,4.56,0.5720546
2917072276000,-2.37,5.41,1.6480621
2917122203000,-1.5,7.25,0.8036005
2917172313000,0.08,5.71,1.0760075
2917222240000,1.04,8.12,4.372132
2917272258000,-1.92,9.81,5.053149
2917322246000,-3.41,9.62,4.7943625
2917372264000,-4.82,13.4,-3.255263
2917422252000,-3.64,16.63,8.281172
2917472270000,-1.57,13.91,-1.920469
2917522227000,-2.68,11.3,-1.525479
2917572276000,-1.42,9.53,-1.4573772
2917622203000,-1.27,8.31,1.4982382
2917672282000,-0.46,7.67,3.0645783
2917722270000,0.04,7.27,2.3699405
2917772288000,2.79,6.63,0.313268
2917822276000,0.46,8.85,0.3405087
2917872325000,-1.27,10.15,0.42223078
2917922221000,-0.99,10.5,3.1463003
2917972301000,0.27,9.85,4.1814466
2918022227000,-1.84,15.79,6.0882955
2918072307000,-5.24,16.93,2.982856
2918122233000,-1.38,6.4,2.2609777
2918172313000,-4.14,6.7,3.0645783
2918222240000,-3.26,5.43,2.0294318
2918272258000,-2.18,5.71,1.2666923
2918322276000,-2.03,6.93,1.7297841
2918372264000,0.31,6.28,1.7570249
2918422221000,0.04,9.28,2.5606253
2918472301000,-2.41,9.23,4.5628166
2918522380000,-1.61,8.85,5.09401
2918572398000,-3.87,9.23,2.152015
2918622295000,-2.34,14.56,0.6946377
2918672343000,-4.71,14.79,6.8237944
2918732249000,-1.65,11.75,-4.671779
2918782237000,-2.6,11.35,0.53119355
2918832286000,-0.99,9.77,-0.3405087
2918882213000,-0.99,8.5,0.6537767
2918932292000,-0.69,7.46,0.84446156
2918982249000,0.08,6.78,1.6480621
2919032298000,0.61,7.4,0.7218784
2919082286000,-0.38,8.81,-0.14982383
2919132304000,1.04,10.08,1.607201
2919182262000,0.27,9.08,1.9885708
2919232341000,1.23,11.22,4.7535014
2919282237000,-1.5,18.89,4.099725
2919332286000,-6.05,13.4,2.9556155
2919382274000,-3.98,7.35,2.3018389
2919432292000,-2.56,4.86,0.50395286
2919533855000,-0.46,4.86,0.50395286
2919533855000,-0.46,4.86,0.50395286
2919582194000,2.18,7.93,1.1441092
2919632274000,-0.91,8.47,3.568531
2919682201000,-0.91,8.24,5.053149
2919732341000,-4.52,7.31,4.2904096
2919792247000,-2.11,13.21,-3.5276701
2919842204000,-1.99,15.05,7.8861814
2919892253000,-0.76,12.64,-7.1234417
2919942241000,-2.14,13.06,3.5276701
2919992229000,-1.33,11.69,0.6537767
2920042216000,-2.96,7.63,0.88532263
2920092265000,-0.38,7.55,-0.23154591
2920142222000,0.23,6.32,0.88532263
2920192271000,1.65,6.36,-0.10896278
2920242229000,0.89,8.85,0.19068487
2920292277000,-0.89,10.53,1.7978859
2920342235000,0.31,10.38,3.214402
2920392284000,-1.76,13.44,4.3312707
2920442241000,-8.12,19.15,3.0237172
2920492259000,-5.67,11.73,1.0760075
2920542247000,-3.79,9.72,1.334794
2920592265000,-2.22,7.86,1.2258313
2920642284000,-3.68,4.52,0.08172209
2920692271000,-2.18,6.4,1.8387469
2920742259000,-1.38,7.74,3.0237172
2920792277000,-2.11,9.0,5.134871
2920842235000,-2.26,10.12,6.8237944
2920892284000,-3.11,9.66,4.7943625
2920942241000,-5.67,10.46,2.7921712
2920992229000,-2.45,10.8,1.4573772
2921042277000,-6.47,5.56,-0.6946377
2921092235000,-3.49,11.5,-2.7513103
2921142222000,-1.65,10.19,0.7627395
2921192271000,-1.42,10.23,-0.61291564
2921242290000,-0.91,9.38,0.6537767
2921292277000,-1.84,9.7,0.23154591
2921342204000,-2.18,9.7,0.14982383
2921392284000,-1.99,9.47,-0.27240697
2921442210000,-2.22,9.72,-0.61291564
2921492259000,-2.98,9.43,-0.29964766
2921542247000,-2.53,10.31,-1.1168685
2921592235000,-2.83,9.85,0.08172209
2921642222000,-2.37,9.0,-0.14982383
2921692271000,-1.33,10.38,-0.040861044
2921742229000,-3.45,11.92,1.7978859
2921792277000,-4.59,11.69,-0.53119355
2921842235000,-8.43,11.92,-2.1111538
2921892253000,-4.59,11.18,-0.7218784
2921942241000,-0.3,10.27,0.10896278
2921992229000,-2.41,9.43,2.3018389
2922042277000,-3.87,5.79,0.61291564
2922092235000,-2.68,5.56,0.38136974
2922142284000,-1.31,5.63,1.1849703
2922192241000,0.15,3.53,1.1849703
2922242198000,0.89,7.59,0.92618364
2922292277000,-1.5,7.93,3.1463003
2922342235000,-2.75,9.58,6.851035
2922392253000,-2.3,9.85,1.56634
2922442210000,-4.14,9.96,4.2086873
2922492229000,-2.18,11.22,-0.61291564
2922542216000,-3.49,16.63,5.09401
2922592265000,-3.6,10.19,-3.0237172
2922642222000,-0.84,15.79,-0.9942854
2922692271000,-0.99,8.47,0.46309182
2922792247000,-0.72,6.47,0.14982383
2922842204000,-0.15,6.66,2.9147544
2922892314000,-0.65,6.05,1.4573772
2922942332000,-0.27,7.82,-0.38136974
2922992290000,1.99,11.88,0.27240697
2923042216000,1.33,12.72,2.9147544
2923092265000,-1.33,9.66,4.372132
2923142222000,-5.33,13.59,5.284695
2923192302000,-2.91,19.38,1.920469
2923242229000,-3.34,7.27,1.6889231
2923292277000,-2.26,6.74,1.7570249
2923342296000,-2.22,5.48,1.1168685
2923392284000,-1.5,3.87,-0.040861044
2923442271000,0.23,3.64,1.0760075
2923492259000,2.6,8.66,3.718355
2923542247000,-3.64,9.85,3.214402
2923592296000,-4.94,9.51,6.0474343
2923642253000,-3.45,11.88,3.214402
2923692271000,-1.42,12.45,-5.202973
2923742229000,-2.18,17.31,7.6954966
2923792247000,-4.71,11.45,-4.1814466
2923842204000,-0.95,11.45,0.3405087
2923892253000,-1.38,8.01,0.6946377
2923942241000,-0.76,5.43,1.607201
2923992229000,0.76,6.89,2.3018389
2924042216000,0.15,7.31,2.4925237
2924092265000,1.42,7.86,1.3075534
2924142314000,1.61,11.03,2.2609777
2924192241000,-1.42,10.88,4.399372
2924242198000,-4.9,18.62,3.486809
2924292277000,-6.36,10.8,3.0237172
2924342204000,-1.8,7.44,1.3756552
2924392253000,-3.68,5.86,1.3756552
2924442210000,-0.8,2.11,-0.27240697
2924492229000,-0.04,4.6,0.19068487
2924492229000,-0.04,4.6,0.19068487
2924562297000,1.65,10.12,4.2904096
2924612254000,-2.49,9.96,4.372132
2924662303000,-8.31,8.43,-0.7627395
2924722270000,-1.04,15.17,1.1168685
2924772227000,-1.99,13.38,-1.7297841
2924822276000,-0.72,8.39,0.27240697
2924872233000,0.8,8.58,1.7978859
2924922313000,0.72,8.2,2.4925237
2924972270000,-0.08,6.66,1.9885708
2925022258000,1.61,8.92,1.9477097
2925072246000,0.8,10.38,3.8681788
2925122264000,-1.99,13.02,5.5162406
2925172282000,-2.49,14.56,2.7649305
2925222240000,-3.53,10.23,3.3778462
2925272197000,-1.12,7.82,3.718355
2925322276000,-2.6,6.59,1.920469
2925372203000,-1.84,3.21,4.0180025
2925482249000,1.84,10.69,4.0180025
2925482249000,1.84,10.69,4.0180025
2925532176000,-1.12,9.43,3.486809
2925582286000,-5.18,10.31,2.0294318
2925632243000,-7.35,10.92,1.2666923
2925682353000,0.95,16.17,5.366417
2925742229000,-2.45,16.13,-2.1383946
2925792216000,-1.53,7.82,0.6946377
2925842235000,-1.04,6.05,-0.27240697
2925892222000,-0.57,6.28,2.1111538
2925942241000,-0.65,5.37,2.5333846
2925992229000,0.34,7.93,0.53119355
2926042277000,2.68,10.53,2.1792557
2926092235000,-0.99,13.95,7.014479
2926142284000,-3.6,19.11,3.405087
2926192271000,-5.33,13.02,3.9090397
2926242259000,-2.34,6.09,1.334794
2926292247000,-2.72,4.75,0.040861044
2926342265000,-1.18,3.87,0.7218784
2926392222000,1.95,5.33,0.92618364
2926442271000,2.3,7.86,-0.29964766
2926492229000,-7.46,7.7,8.19945
2926542277000,-5.43,7.21,3.336985
2926592204000,-3.72,17.86,-3.636633
2926642284000,-4.94,13.82,2.9147544
2926692271000,-0.15,16.66,1.334794
2926742290000,-3.17,12.37,1.0760075
2926792277000,-1.04,7.55,0.10896278
2926842265000,-0.84,6.28,1.4165162
2926892253000,-0.42,5.18,0.7627395
2926942271000,0.95,4.14,0.6946377
2927042247000,0.23,10.84,4.944186
2927092204000,-1.69,9.7,5.434519
2927142284000,-2.56,15.21,3.5276701
2927192210000,-3.53,13.4,1.56634
2927242259000,-3.91,6.21,2.4108016
2927292216000,-0.5,5.9,2.3426998
2927342265000,-1.73,5.86,2.070293
2927392222000,-0.27,3.15,-0.19068487
2927442241000,-0.23,10.12,5.053149
2927492229000,0.57,8.81,10.269742
2927542247000,-4.44,12.41,-6.469665
2927592235000,-5.67,18.39,8.812365
2927642253000,-4.29,13.63,-0.9942854
2927742229000,-0.72,7.7,0.6537767
2927792216000,-0.61,7.12,1.5390993
2927842235000,0.53,4.94,2.070293
2927892222000,1.14,6.05,1.4573772
2927942241000,1.46,10.12,3.0645783
2927992259000,-0.76,8.24,4.2904096
2928042277000,-3.17,10.99,6.4015636
2928092235000,-3.64,17.5,3.1463003
2928142253000,-3.64,10.19,1.6889231
2928192210000,-0.95,8.62,3.568531
2928242259000,-1.65,4.56,0.95342433
2928292247000,-2.49,4.06,0.7218784
2928342265000,-1.69,6.97,1.3756552
2928392222000,1.27,10.5,5.597963
2928442271000,-1.65,10.73,8.308413
2928492229000,-2.03,9.7,5.597963
2928542277000,-2.79,13.4,-2.3018389
2928592204000,-0.95,16.25,-0.040861044
2928642314000,-5.75,13.67,-4.3312707
2928692210000,-5.09,10.99,-1.7978859
2928742229000,-2.11,8.69,-0.46309182
2928792216000,-0.38,6.66,-1.1168685
2928842235000,-1.5,7.63,0.313268
2928892253000,-1.69,9.89,0.8036005
2928942241000,-0.91,11.14,1.0351465
2928992229000,-0.84,12.98,1.9477097
2929042277000,-2.6,15.09,-0.14982383
2929092265000,-11.73,8.12,3.486809
2929142284000,-2.41,13.4,-4.2495484
2929192210000,-1.57,10.92,2.9556155
2929242290000,-3.6,8.16,-0.84446156
2929292216000,-2.03,3.72,0.61291564
2929342265000,-1.92,5.56,0.88532263
2929392222000,-2.41,5.43,0.3405087
2929442241000,-1.18,6.21,2.4108016
2929492198000,-0.38,15.89,9.765789
2929542277000,-1.23,11.8,4.140586
2929592204000,-8.5,13.95,-0.6946377
2929642284000,-4.18,4.9,-0.38136974
2929692210000,-4.33,7.27,-1.1168685
2929742259000,-2.72,10.34,-2.2201166
2929792247000,-2.83,9.92,0.92618364
2929842235000,-1.99,9.85,3.718355
2929892222000,0.57,8.69,-3.5276701
2929942271000,-3.49,6.74,1.1441092
2929992198000,-3.87,11.07,3.7864566
2930042277000,-5.48,9.7,4.671779
2930092204000,2.18,11.26,-2.6832085
2930142314000,1.76,8.73,0.6537767
2930192210000,-0.08,11.88,-2.2201166
2930242229000,-3.53,10.99,5.434519
2930292338000,-0.99,13.38,-1.7978859
2930342235000,2.41,12.95,-0.3405087
2930392284000,1.99,13.38,-0.6537767
2930443126000,3.21,6.85,2.3426998
2930443126000,3.21,6.85,2.3426998
2930512309000,3.83,10.46,3.3778462
2930562236000,5.22,8.35,-1.3075534
2930612346000,-0.72,4.63,1.6889231
2930672282000,7.06,6.93,-0.88532263
2930772288000,8.08,12.03,0.3405087
